,text,label
8792,"Bu görevi yerine getirebilmek icin kimbilir kaç kişiden ADALET çaldılar...işçi ölümleri bekliyor, iddianmesi olmadan içeride yatan insanlar, kadına şiddet davaları, çocuğa cinsel taciz davaları-“Şiddet içermeyen eylem tanımı” ile suç bile uydurdular-CUMHURİYETçi miyiz, KRALcı mı?",1
8793,Herkese iyi geceler sana el fatiha,1
8794,"@USER00738 Tahrifatci Ahmet Hoca, Filistin ve Kudüs Davamiz diye de kitap yazmış.  Tahrifatseverler için kitapcilarda. Kaçırmayın.",1
8795,#WeAreMADURO  seçilmiş kimse desek bizden darbe sadece köpeklerin ve alçakların yaptığı iştir,1
8796,Nasıl o*** çocuklarıyla aynı devre denk geldik,1
8797,@USER15337 Off o bacakların arasında olmak ısterdım,1
8798,"Lan hala niye anlamıyorsunuz olum aziz, ali, ersun, aykut değil mesele fenerbahçe büyük olan, ergen piçler yüzünden zevksiz de olsa top oynayan bu sene daha iyi olacak takımı darmaduman ettiniz, vizyonunuzu da ersunu da götünüze sokun artık",1
8799,görünce gözüm aşkı hak edeni s*kesm geliyor,1
8800,Her şey için açıklama yapmak.... gerçekten bok gibi bi duygu,1
8801,yuhh resmen dolandırıcıyız diye bağırıyorlar insan bi hesap ismi fln değiştirir bi şey yapar yuh,1
8802,Fanboy ve fangirller bu dünyanın veremidir,1
8803,@USER04411 Sayın kılıçdaroğlu Babaeski için başka aday bulamadın mı çok yazık Abdullah hacı babaeskiyi köye çevirdi yolsuzluk var dostunu belediyeye işe aldı altyapıyı beceremedi bir halka sorsaydınız keşke,1
8804,Sevgilim diye nitelendirdiğim biri vardı 10 gündür sadece 1 kez yanıma geldi o da DOĞUM GÜNÜMDE VE 2 SAAT... biz de istanbula görmeye falan gidiyorduk keriz gibi... megersem bizi görmeye gelen olmadigi gibi 10 günde de 2 saat ayırabiliyormus,1
8805,"Babama tiktok çekecem dedim
Şuan arıyorum açmıyor, küsmüş aq",1
8806,ABD dışişleri bakanı Venezuela ya demokrasi getireceklerini açıklamış  Irak'a getirdikleri demokrasiyi ABD ye taşıyıp Venezuela daki yönetimi ırak a getirseler komşu olarak biz de rahatlarız,1
8807,ya allah aşkına bari camiyi salın ya hacı bayramın önüne kocaman topuzuyla gelmeye utanmamış bi de üçgenini tutmuş yere bakarak fotoğraf çekilip hikaye atmış çok ilginç bi psikoloji,1
8808,"uzakdan vık vıkleme

gel burada bu ulke hakkında öt
yoks akıvır kuyrugunu nerde sürtersen sürt kapa cenenı bu ulkenın yukunu ceken kıtlelerı dalga gecerek sınırlerını zıplatmayın",1
8809,@USER07341 Biz eyt peşindeyiz siz geçmişte küfür ettiğiniz adamların yanında yer alıyonuz biz şerefliyiz ........?,1
8810,@USER12764 @USER09955 @USER00543 Bir tiyatro sessizce oynanmaz !! İki daha hocanın ne demek olduğunu bilmiyorsanız fikrinizde olmasın ! Belki evet hayattınızda saygı duyulacak bir kişilik olmadınız ama kim olursa olsun saygı duymak zorundayız . üç  iftiranızda delil getirin eğerki fetöcüysek,1
8811,"@USER13346 hemde ataşehirde.
sn @USER13346 başkanım. seçim öncesi istenilen kişiler aday gösterilmeyince bizzat koray aydın ın ekipleri çalışmalırı engellemişti. sonrasında ilçe teşkilatı ağır yara almıştı.
hatta sn. @USER03769 bilmiyor ayağına yatmıştı.
koray ve ekibini sallayın önce.",1
8812,"@USER06678 sayın hocam demek ki,
boş boğaz hasta yakınlarının dudak dikimi için yanınızda mutlaka iğne ve çelik iplik taşımanız lazımmış 😁",1
8813,"Uzun bir süre ben de senin iyi bir adam olduğunu savundum, ama sonra söylediklerini duydum, yaptıklarını gördüm artık yüzüne bile tükürmem.",1
8814,@USER11826 @USER00803 hayvanı sevgisi olyanı insanın sevgisi olurmu bu admı bulupı kopekı kulbsine baglsınları,1
8815,#UgurMumcu #GaffarOkkan tükürülesi suratlara karşı bahar çiçekleri gibiler...onlara uğurlar bize de yazıklar götümüze kazıklar olsun...,1
8816,@USER07683 Hocam verirse Ekime vermezlerse sikime kadar yolları var kendeleri bilir gelmeme ve gsyi yolma ihtimali beni gelmesinden daha çok mutlu eder,1
8817,"@USER10294 Terbiyesiz pislik! Küfrünü sana aynısı ile iade etmiyor, üzerime de alınmıyorum. Muhatabım değilsin. Alındığına göre belli ki kendi kendine kaşınıyorsun! Diktatöre karşı isen darbeci alçaklara kuyrukçuluk yapmayacaksın.",1
8818,@USER04524 VAY ÇOK KOMİKSİN ÇOK GÜLDÜM HAHAHAHHAAH,1
8819,@USER14151 Yalakalık yapıyor.ama muhatap bile alınmıyor ama bit ümitle belki saray cennetetinden yararlanmak için omura seviye sıfır,1
8820,bu nasıl bir rezalet? her bokunuzu arkasına sakladığınız o kudretli devletinizin çalışanı bu seviyede bir insan mı? batak masasına yancı olamayacak hadsizlikteki bir dangalak ve takım elbisesini ben ödüyorum,1
8821,@USER09291 Justin'in bitiş partisi diye kendi idollerini tanıtip onları stanleyin diyolar ögk,1
8822,"@USER15164 @USER02689 @USER02084 Aslın tehlikenin Emperyalizm olduğunu  kavrayan solcu Emperyalizme karşı direnen her kuvvetle burun kıvırmadan ,geçmişe takılmadan birleşmeye hazır olandır.

Emperyalizm diye bir derdi olmayanlar Taksimin sidikli sokaklarında biralarını içerek solculuk oynayanlardır",1
8823,Fenerbahçe’yi bitirmek için gelen ajanlar olduğunuzu düşünüyorum,1
8824,@USER00892 @USER05558 Aman sakınha oğlun ölmüş seçime kadar görmezden gel...biz halledecez çünkü bizden daha şerefsizi yok!!! Bu adamın yaşadığı Evlat acısının mislini birgün görmeniz dileği ile😡seçen seçilenden farksızdır ...,1
8825,@USER03342 Zaten degiller ben herkese dusuyorum bxjnxnxndnd neyse turbanli bacimizi uzmeyelim,1
8826,@USER01607 @USER03515 bir daha ki ne twiti ananı sikerlerken atma orospu cocugu,1
8827,@USER06657 Biyat et görevinde kal belediye başkanlığı için görevlendiril maaşına maaş kat sonra adaletten bahset sizin adalet anlayışınız ve uygulamalarını batsın,1
8828,@USER14440 O adam gs formasını giyerse kirletir o yüzden almayalım falcao'yu.,1
8829,"İkizler burcu: İkizler burcu 2019a hızlı bir giriş yapıp koşarak yanlışlıkla 2020 ye girecekler. Bunlar hep yarış halindedir zaten her boka yarış, ulan ikiniz de birbirinize benziyorsunuz biriniz yapın diğeride faydalansın hanginiz hangisi anlamıyoruz ki bi sakin ya..",1
8830,Hadise yalandan içten gülmeyi nasıl beceriyorsun #OSesTuerkiyeYılbası,1
8831,"Sen ülkendeki savaştan kaç, gel benim Ülkemde ye iç doğur dilediğin gibi gez eğlen,kendi ülkeni savunamamış koruyamamışken benim topraklarımda bayrağını çok büyük marifet etmiş gibi böbürlenerek dalgalandır sonra ben #ÜlkemdeSuriyeliistemiyorum deyince ırkçı olayım. Evet Irkçıyım",1
8832,"Dünkü olaydan sonra herhangi bir bahane kabul edilemez. Ülkelerini savunmaları için toplanıp gönderilmeliler.
O göt var mıdır?
Artık onlatın problemi.
#ÜlkemdeSuriyeliİstemiyorum",1
8833,@USER04285 Bu havaller açlık grevindeyken kilo alıyor bu nasıl grev.Her şeyleri sahte.,1
8834,@USER12377 @USER07155 Edebin insanlığın olsaydı bu aşağlık üsluba sahib olmazdın ama yok işte,1
8835,"@USER02174 Ateşi bol olsun @USER02174   Gerçi aynı zihniyetin çocukları olduğunuz için seninde söyleminde yanliş bişey yok.. 

Vallahi billahi Allah dinine karşi gelenleri affetmez ....",1
8836,benim cumhurbaşkanıma dünyanın bile saygı duyduğu tek geçtiği liderime hakaret edemezsin sen kimsin şerrefsiz😠😠😠hayırdır ananı tanımam baban kimdi bilmem bu ülkede yaşayıp ATAMIN kurduğu ülkede bitiniz kanlandı köpek bile yediği kabı pislemez😠😠😠😠yeter be😠😠😠,1
8837,@USER16328 Allah topunuzu bildiği gibi yapsın sözde müslümanlar sizi! Şükürler olsun ki bu sefer hedef aldığınız sanatkarlarımız için bu iftiralara inandırmanız zor insanları,1
8838,@USER08643 Dün üç kere aynı adam çıktı üstüste çok büyük oç luğu dönüyor oyunda,1
8839,"Yav ffp varken falcao yazıyorlar inanılır gibi değil sahiden de ! Lan tabiri caizse adamın donunu alamayız ameku neyin kafasını yaşıyorsunuz! Bizim misyonumuz Diagne gibi adamları Kasımpaşa’dan önce bulmak ! Nokta.Bırakın yalanı,dolanı.gerçeklerle yüzleşin artık !",1
8840,"Ey sözde diyanet , sen yılbaşından giyimden kuşamdan dem vuracağına , hırsızlıktan yolsuzluktan kamu malını zimmetine geçirmekten tecavüzden liyakatsızlıktan vatandaşı ve siyasileri uyarman gerekir. Tabiki makam ve maddi çıkar için suya sabuna dokunmadan işi götür öylemi.",1
8841,"Sadece yılbaşı kutlayarak ve noel baba kıyafeti giyerek değil, batıya ruhunu satarak, vatanını batıya karşı ezik göstererek de batılılara benzemiş olursun.",1
8842,@USER02346 ulkerinde 4 ay bayram kutlayip gelmişler gerçekten yazik ya sadece 4 ay kutlamışlar mal oğlu mal,1
8843,"@USER14888 2019 için benimde şu ilk dileğim olsun: vatan haini, kin ve nefret kusan, milleti birbirine düşüren, öküz altında buzağı arayan kim varsa tez zamanda hak ettiği karşılığı bulsun.",1
8844,mekkenin fethini kutlamayanın şerefi yoktur nettttt,1
8845,@USER03658 Duş aldığım halde adım nasıl araplarla yan yana anılır aq,1
8846,inşallah steamde ki tüm ücretli oyunlar ücretsiz olur gerisini bi tarafımı yırta yırta da hallederim ben,1
8847,orospu çocukları adam koşana kadar film izler gibi izliyordu orada,1
8848,@USER08866 Mesele sevilmiş bir başkanı yerine kay im atıldığından nerdeydi demokrasi anlayışınız cidden vicadiniz varmi,1
8849,"@USER08185 İnsanlığın büyük çoğunluğuna kullanılabilir zeka, istek istektir",1
8850,@USER00378 Öyle bişeye denk gelince gözlerim alev saçar ve sinirden kalbim hıxlı atmaya başlar ve samimiyetsizliği beni deli eder ve sayfayı takipten çıkarım,1
8851,@USER04942 @USER08701 @USER07737 @USER07581 Mehmet Akif in yazdığı tefsiri izinsiz alan elmalilimi.. rica üzerine yazmış Allah Allah 🤔,1
8852,"Taymın en büyük goygoycuları şuan bir bir içini döküyor ekibe karşı.
Gülüşü güzel olanın acısı büyük olurmuş lafı doğruymuş egkgnfvkdxled 8 sayfa yazılar tweet dizileri falan ne yaşattınız lan onlar bile bıktıysa",1
8853,@USER04346 Topluca hırsız ve topluca ihanet ülkeye ey istanbullu aklınızı başınıza alın kk  5 000000 izmiri boka çevirdi sıra  25000000 istanbulda,1
8854,@USER03893 @USER01026 @USER11377 @USER04644 Sen müslüman müslümanı esir almaz köle yapmaz deyip seriat guzellemesi yapcan. İnsanları yanlış yonlendircen. Cahil olan biziz ne güzel dunya.,1
8855,@USER14581 Aq kodro dışı kaldida galibiyet yüzü gördük...,1
8856,@USER04090 yaw valla bunları takip eden kitlenin Erdoğan ı takip eden kitleden bir farkı yok.,1
8857,@USER15755 Seni görüp cinsellik düşünmeyen varsa zaten ibnedir 😂🤣,1
8858,Galatasaray yerine bu takıma gidersen ne bileyim bu nasıl vizyon amk,1
8859,@USER13961 Aslında doğru söylüyor bunun canı Kürtlerin erkek organını çekiyor ne kadar becerikli olduklarını bildikleri için ondan böyle konuşuyor.,1
8860,"@USER02889 Çocuğun elleri mi şiş yoksa bana mı öyle geliyor ??
Kolluklar resmen çocuğun kan akışını kesmiş bu nasıl bir aile??",1
8861,"@USER17556 @USER02587 Bu habere rağmen, daha önce yaptıkları herşeye rağmen Trabzon’da %60 oy alacak AKP adayı. Asıl Trabzon’lulara yazıklar olsun",1
8862,#KimBuAnkarakusu kendi kendini tt yapan avarelin biri ben yazdım siz yazmayın taga,1
8863,tam uyuyacağım kesim geliyor ve miyavlıyor fuck,1
8864,@USER17654 @USER16458 Putumuz yokki. ama LAT ve USA sizi fena sikmiş demekki ağzınızdan düşürmüyorsunuz PUT kelimesini.,1
8865,sanane orospu çocu çirkinsem ben çirkinim götüne giren mi var,1
8866,nefret ediyorum bu yıldan sonunda kurtuluyoruz,1
8867,@USER12620 böyle yaparak izmirde oy alacaklarını sanıyorlar ulen ülkeyi suriyeli cennetine çevirdiniz bir izmirli olarak size oymu atarım ben,1
8868,Birini bile bile sinir etmek de ne bileyim.. En başa dönüp çocuk huylarınızdan soğuyasım var..,1
8869,@USER07159 herhangi 1 yerden tanışıp sevgili olmak mı... siktir et Xavier'im olmaz bu k*dınlarla...,1
8870,"CHP nin ve hdp nin olmadığı adam akıllı muhalefet partilerinin olduğu bir Türkiye 

 #BizeBirHayaliniSoyle",1
8871,aatif ve dirar ananızı kale direğine oturtarak sikim istemiyorum sizi gelmeyin,1
8872,Bu bütün seneyi içeren fotoğrafların onlarcasını instagramdan stori olarak atmak kimin başının altından çıktı stori izleyemiyoruz ibneler,1
8873,3 kuruşluk sevincimdi rezil yüzünü görmek,1
8874,@USER00190 80 almistim ama aq ingilteresindeki hastaneler stajer kabul etmedikleri icin gidemedim,1
8875,Kıvılır çık sıdıktır ikizlir iki yizli ikizlirin ıllıh bilısını virsin,1
8876,"Canım yine düzenli ilişki çekti böyle gece birlilte uyumalı sabah birlikte kalkmalı, pms duygusallığı siktir git...",1
8877,@USER10012 @USER07816 @USER11168 Erkeklikle alakası yok. Sağlıklı düşünen herkes bu kararın Batı'nın en köklü değerlerine ve bilimsel düşünceye saldırı olduğunu bilir. Bıktım sizin hassas kurban tribinizden.,1
8878,"Bazı zihniyeti bozuk insana benzer ama insan olmayan türler var! Kuduz köpek gibi oraya buraya saldırıyorlar! 
Millet birbirini yesin biz de izleyelim diyen münafıklar! 
Ki bunlar memlekete zerre faydası olmayan tiplerdir! 
Allahınızdan bulun! 
#pazartesi",1
8879,@USER14509 @USER16704 @USER17658 kdisjflsldş aynı şeyleri diyip duruyor buda aq,1
8880,"#HerTwitarttırAçıldı

yokolacak olmak
nasıl bir duygu?

helăk olacak olmak

fasık olmak

kafir olmak

müşrik olmak

sayamadığım tüm domuzluklar
😊

kaybedecek olmanız

cehennemi tadacak olmanız

😊

beter olacaksınız

inşaallah

sistemin köpeklerine

bildiridir
😊",1
8881,"Size kimsiniz diye soran olursa
Adım Türkiye 🇹🇷 Soy adım Osmanlı deyin
Bizans’ın gayri meşru çocukları gibi Osmanlı’yı red etmeyin !!!",1
8882,"O halde ""uslubunuza dikkat ediniz"", ""sebebini söyleyebilir misiniz"" şeklinde bir yaklaşım beklerim ben de. AMA neyse, ben üslubuma dikkat ederken siz bu silah sevicileri lütfen favlayınız. İygünneeeer.",1
8883,Amk dünyasında çok şeymi istiyoruz?,1
8884,@USER17402 insanca sormadın.bir bebek can beklerken küçük aklınla olayı başka zemine taşımaya çalıştın.hâlâ demogojiyle amacına devam etmeye çalışıyorsun.ilkokul seviyesindeki cevabını da al ikinci kez söylüyorum SİKTİR GİT!,1
8885,"@USER07557 @USER09415 Bizim amacımızda dini yaymak ztn sizede din,dil,ırk ayrıt etmeden alkışmak düşer 😉😂",1
8886,"İnsan olmak kuruş ile değil, duruş ile ölçülür. Size yanlış öğretmişler",1
8887,Bu kiz buyudukce cirkinlesiyo mu yoksa bana mi oyle geliyo,1
8888,"Bir kaç haftadır benimsediğim ve galiba hayatımın bundan sonra da benimseyerek geçireceğim tavrım;
DOKUNMAYIN BANA SİKERİM.",1
8889,@USER02172 @USER01472 Ahmet hakan her şeye yorum yapmak zorunda mısın bu adam resmen benim az ünlü halim,1
8890,@USER06337 @USER15883 Ne hakkın var da etmiyorsun. Sizi adam yerine koymuş. Gerçi sana değildi sözü. Çok da tın...,1
8891,@USER06303 Annen baban nasıl bir günah işlemiş olabilir ki bedeli sensin.....,1
8892,"@USER05218 @USER00509 💎Tek 150 
💎Çift 250 
💎Saatlik 350 
💎Anal yok kondom şart 🌸 
Merkezdeyim yerim var 💋
En iyisi için beni ara 🔥🔥🔥
📞01987904547 #denizliescort #denizlibayan #denizligenelevi #denizlisex #denizlisikis #denizliescbayan #denizliseks #denizlieskortbayan #denizlieskort #denizli",1
8893,"@USER09816 @USER03786 Içinizden yürekli kimse karşıma çıkamıyor tartışmak için. Çünkü bir dediğiniz diğer dediğinizi tamamlamıyo ondan her tiviti, her konuşmanızı yeni başlık açarak anlatıyorsunuz. En karaktersiz destekçileri adamı yedi yedi doymadı",1
8894,"Manik depresif, bipolar ve şizofren olduğundan",1
8895,@USER09769 Dıyer kanal lar akp nı yalan makınesı,1
8896,"@USER03592 Alen, burada Güneş'in suçunun sessiz kalmak olmadığını kendisine her koşulda sahip çıkan başta çArşı, taraftara siktir çekmesi ve ısrarla bu adamı aldırması ve üstüne dalga geçer gibi bir de tüm takıma alkışlatması olduğunu göremiyor musunuz? Beşiktaş'ı Trabzon'un köpeği yaptılar",1
8897,8 kişi kaldı be yazıklar olsun size shshshshs,1
8898,"Terrorist Israel ......

Terörist İsrail.....

Allahım sen garibanların yardımcısı ol bu kar kıyamette....",1
8899,sikem sokam yoklama alıyor hoca pijamanın üstüne kot giydim okula koşuyom,1
8900,@USER10375 Böyle şerefsizler için tek dileğim var erken ölmemeleri ve çok çekmeleri... Bakanın olmasın beter ol inşallah.,1
8901,@USER07873 Beyler bunlar ligde kalmak için inatlı sizde 7 transfer yapın. @USER11071 @USER08623,1
8902,Bu memleket evlatlarının kafası da aslında bu işlere çok basmıyor sanki,1
8903,@USER03652 Aferin sana sex te olduğun gibi türkçedede iyi olacam yani,1
8904,@USER02584 Alayınızın Allah bin belasını versin soytarılar sizi,1
8905,"Bu tefsirin kapağında yazar olarak Mahmut Ustaosmanoğlu adı yazıyor. Ama tefsiri yazan ekip bunlar!!!

Din Tüccarları tefsir tüccarlığını böyle yapıyor işte.. 

Aklıma ‘nerem doğruki?’ diyen Deve geliyor...",1
8906,@USER02925 Siktir lan başı kopsa gene yapar .,1
8907,"Aklından çıkmayan tonlarca şey varken bazı şeyleri görmeye devam etmek.. ne bileyim gelde nefretle dolma, birşeyler için it gibi pişman olma. Aslında bazı şeylerin gerçek olmasını o kadar çok isterdim ki, lanet olsun.",1
8908,@USER14772 @USER08813 ALLAH icin bende oldugu yerden dinleyenlere bakinca oy ve dolar gördügünü biliyorum! Bu durumda böyle sacmalamak gayet normal. Seviyormus!,1
8909,"#İsmetİnönü sevmediğim tek siyasetçi.
Para ve puldan Atatürk resmini bastırıp kendi resmini koydurmuş.
12 sene anıtkabir inşaatı tamamlanmamış Atatürk defnedilmemiş. Yemek masasında Atatürk'e hakaret 1.5 yıl Atatürk ile konusmama ama chp ye göre Atamızın en yakın dostu.",1
8910,@USER02246 37 yaşındayım 31 çekmekten bıktım artık 🙃 . Maddi durumu iyi olan bir kadınla tanışmak istiyorum 🙃.  0258 622 78 52,1
8911,"İngiltere’nin en ünlü lisesi Eton College..
13-18 yaş yaklaşık 1300 erkek çocuğu her yıl bu yatılı ""erkek"" lisesinden mezun oluyor..
1440 yılında kurulan bu tarihi lisenin müdürü:
""Karma eğitim çocukların beyinsel ve eğitim noktasında gelişimi yavaşlatıyor""
Karma eğitm zulümdür..",1
8912,İnsanları yargılamadan önce aynaya bir bakın Allah aşkına 👍👍,1
8913,"Niye? Niye yahu niye? 6 yasinda! Daha 6 yasinnda yahu!
Yapsa ne yapmasa ne o odevi, okulu assa ne asmasa ne? 
Niye doversin? Niye demirle doversin? Niye hayatinin dertlerini el kadar cocuktan cikarirsin? Bu cahillik degil! Insanligimizi kaybettik biz...",1
8914,"Sonra diyorlar ki bencilsin , düşüncesizsin, acımasızsın ... Pardonda kaynakçada senin adın da yazıyor ❗ ❗",1
8915,#AsgariÜcret Aydın da bir fabrika biliyorum günlük 40 TL paraya çalıştırıyor. Siportalarıda yok Aydın belediyesine şikayet edildiğinde CHP Aydın belediyesi haber veriyor teftişe geliyoruz diye sigortasızları o gün işe çağırıyorlar sigorta olanlar gösteriliyor. CHP bu işte.,1
8916,"TEPKİ GÖSTERMEK DEĞİL 
BUNA SALDIRI DENİR
KADININ GÖZÜ DÖNMÜŞ
TAM BİR REZİLLİK
BİRİ PİYANGO SATMAKTA ÖZGÜR
BİRİ DE BİLDİRİ DAĞITMAKTA ÖZGÜR
SANA NE OLUYOR  BE KADIN
TAM BİR KADIN ŞİDDETİ",1
8917,"@USER03698 Müslüman bir ülkede camiyi müze yapacaksın 
Olmadı içinde dansöz oynayacaksın 
Ama namaz kılamayacaksın",1
8918,Pepenin 100 bin alacağı vardı da bjk o parayı veremeyecek mi yani salak mısın en az 3 vardır alacağı,1
8919,@USER04476 bu orospu cocugu zaten nerde görünse sürekli bi huzursuzluk var,1
8920,Aha geldim ilk tweete pazartesi iki sınavım var yapacağınız işi sikerim elim ayağım titriyo şununla uğraştım 10 dakika,1
8921,@USER15499 @USER00887 O kadar döndüler ki benim de kafam döndü :) Nasyonel sosyalist böyle birşey mi oluyor :) yada parti açılımı ile milliyetçi halkçı sosyalist :),1
8922,@USER00130 @USER13660 @USER03995 Nezaketle anlatır çünkü o insan sığır değil...,1
8923,@USER09271 @USER08352 Bi bu bi de fırat.. Sözde beşiktaşlılar.. en alakasız yerde bile maaştan bahsediyor.,1
8924,Fikret Orman'ın açıklamaları resmen saçmalıktır. Ekici olayında olduğu gibi yine futbolcuya aynı muamele yapılıyor. Söz konusu Fenerbahçe olduğunda hemen herkes birlik olup aman eli güçlenmesin derdinde. Korkmak olacağı değiştirmez. Adım adım eski günlere döneceğiz.,1
8925,Oysa İslam kadının aslı gürevi annelik olduğunu ve gerektiğinde çalışabileceğini belirtmişti bu demokrasi kadını bir meta niyetine kullandığı kimse söylemiyor kadının bedeni üzerinden para kazanmak rant olmuş reklamlarda rekabet için hep kadın öne çıkarıp satış yapılır,1
8926,Bizde Onu Söylüyoruz Siz Yoldan Çıkarsınızda Biz Karşımızdakine Kadın Olarak Değilde Bir Birey İnsan Olarak Gördüğümüz için Bize Normal Kız Erkek Arkadaşlığı 😁😁 #pazar,1
8927,@USER11152 YA BU İNSANLAR NEDEN ÜNLÜYMÜŞ GİBİ FOTO ÇEKİYO ANLAMADIM NEYSE ADMİN BU ÇÖPÜ BİR DAHA PAYLAŞMA,1
8928,@USER15336 Bu ilahisini paylaştığınız vatandaş emin olun bunu para için yapıyor.Pop caz ve diğerlerinde şansı hiç yok yerler kapılmış.Geriye kalıyor en garantili olan inançlar üzerinden yürümek.Eğer gerçekten inanarak samimi biri olsaydı engelemezdi,1
8929,5 yıl 6 ay önce kapattığım ev telefonu hattının kapattıktan sonra çıkan 17tl lik faturasının ödenmediğini 5 yıl 6 ay sonra yasal takipte borcunuz var diye sms atarak belirten @USER08919 her boka mesaj atarsınız bunu ne 5 yıl 6 ay beklediniz ?,1
8930,@USER04132 @USER15571 Yani bumu? Başka yapacak bişeyiniz yokmu?  Daha neler yaşanması gerekiyor.  İktidar diye  bir derdiniz yokmu? Bu DİKTATÖRÜ  Baykal başımıza bela etti! Dilerim sürüm sürüm sürünsün!,1
8931,"bi de şey var ""Elini s.kini görmeyen kendi s.kini piyade tüfeği sanırmış""",1
8932,@USER16026 Bunları getirmese hiç çekilmez zaten awq adanalıları güneşe ateş ediyorlar,1
8933,"herkes birbirine suçu bucu diyor..
bu kafa ülkeyi böler, ispatsız konuşmayın, adam olun.",1
8934,@USER07939 @USER07547 🤣🤣🤣🤣🤣😂🤣🤣🤣🤣😂😂😂 Allah bu soruyu soranın iyiliğini versin. Gülmekten geberdim oldüm. Kamalistler iki eliyle bir ... doğrultamaz. Birde Komratı bulup bir şey yapacaklar. Adamın tweeter hesabını görünce altlarına kaçırıyorlar. Birde reelde karşılarına çıksa paçalarından..,1
8935,"@USER11003 Onlar ne Besiktasli nede Atatürk, çudur. Kendisi de biliyordur ne olduğunu.",1
8936,Ya bi s. Gidin milletle kafa yapmayn 7 ocaktan beri hep geliyo bu adam çıkın olmıcak deyin herkes rahat etsin @USER07304 @USER11341 @USER08608 @USER07597,1
8937,"@USER10836 bu adamin hareketleri, konusmasi, gulmesi acayip rahatsiz etmeye basladi. ozellikle taraftara yalan soyleyip, aptal yerine koymaya basladiktan sonra.
noldu anlasmisti oyuncularla transfer sezonu acilmadan, oyle diyordu",1
8938,Meyve veren ağacı taşlarlar.Cahil ve yobazların korkulu rüyalarını görmelerini isti yorlar yalan ve hurafelerle korku salıp kendilerini hazret göstererek yan gelip yatarak yaşıyorlar Bunlar da geçer,1
8939,İçki içerek insanlar akıllansaydı sizin gibi sarhoş ve ayyaşlar profesör olurdu ama gel görki siz hâlâ halk ve millet bile olamadınız,1
8940,@USER12958 @USER04036 Kahraman diyenin aq neyin kahramanı savaş devam ederken evlenmekten bile geri kalmamış biri.,1
8941,Yarın neler yapıyoruz atesli pazar bizi bekliyor dm ye gel sex koksun her yer,1
8942,@USER17884 Mal oğlu mal 15 senede 3 kazada kaç eve ateş düştü orosbu çocuğu Hindistan'da ki hurda trenlerde bile bu kadar kaza olmuyor birde onu yaptık bunu yaptık diye övünüyonuz orosbu çocukları sizi,1
8943,@USER07746 Beyaza bu kadar sinirlenmiyolar ama adam 1 tane şarkıyla jüri koltuğunda oturuyo. anlaşıldı bunların derdi tokatlılık,1
8944,#SeçiminEnKötüSloganı Ekmek için Ekmeleddin zirvede bıraktı  bir başkasını aramaya gerek yok bence @USER04194 @USER04411 @USER01778 @USER04706 @USER03769,1
8945,@USER12298 @USER15920 Yalan haber olduğu anlaşılınca kaldırırlar doğru haber yapmak işleri değil. Bunlar çamur at izi kalsın haberciliğin işe yarayacağını düşünüyorlar hala @USER15920,1
8946,"@USER03994 @USER03625 @USER04560 Ya işte böyle şerefsiz bu adamlar. Türk'e düşman hepsi ama unuttukları şey ""bir Türk dünyaya bedeldir.""",1
8947,@USER14791 Bu ne simdi. Chpnin oyunu gibi.,1
8948,"İsmini bile hatırlayamadığım türkücü kadın başını örtmüş ve yıllarca türkü söyleyerek para kazandığını unutarak kadın sesi haram diyor, üstelik tvde söylüyor bunu sesli ve görüntülü olarak. :) Aklımızla dalga geçmek bu işte",1
8949,seni insan yerine koyduğum için mandalinalar bile senden daha fazla insani özellik taşıyordur,1
8950,@USER01591 Eğer kürtler HDP dışında başka bir parti ye oy verirse bilinki namusuzdur rojava başur ve bakur kürdün katilidir en son devşirme Kılıçdaroğlu nun verdiği demeç Kürt’lerin katledilmesi gerektiğini açıkça söyledi şimdi hangi namuslu kürd oy verecekler bu alça++,1
8951,@USER11442 @USER02235 @USER01071 @USER14942 @USER03586 @USER04631 @USER08818 @USER04621 @USER02881 @USER04236 @USER05348 @USER04322 @USER10676 @USER17485 Deniz karataş anca dolandıcırı bir şerefsiz olur,1
8952,@USER16591 Sayın Meydan cehalete laf anlatmayın anlamazlar,1
8953,"@USER14805 @USER11301 Suudi rejimine göre, kadınlarla ilgili her şey, masum insan öldürüp parçalamaktan daha günah.",1
8954,ALLAH ONU BILDIGI GIBI YAPSIN,1
8955,"Gerçekten sizin gibi olamam ya. Yapmam dediğim şeyler var, kendime yakıştıramadığım şeyler, dur noktam var. Ama siz öyle değilsiniz size her şey mübah. Kusura bakmayın ama cidden iticisiniz.",1
8956,Dizinin finalini izliyorum olayların en aksiyonlu yerindeyim ve yavaş internetim yüzünden donuyor abv Ethem,1
8957,@USER13801 Bundan sonra Caner e bok atmanın bi anlamı yok adriano kafasında bitirmiş Beşiktaş ı!,1
8958,Amına kodumun çocukları maça gitmeyeceksiniz neden kombine alıyorsunuz ? #BaşiktaşınMaçıVar 3 kuruş para için Beşiktaş’ı yalnız bırakıyorsunuz..!,1
8959,gerci cocuguna gecer diye hamileylen deodorant kullanmayip kendi teke gibi kokanlarda bunlar ayni grup olabilir,1
8960,Bay muharem ince Kılıçdaroğlu senden kurtulmak için hem Adak kesti hem kurban kesti çünkü iki kurnaz aynı çatıda olmaz,1
8961,Ben Hakan Altun değilim telefonun başında çaresiz beklemem numaranı da seni de silerim,1
